PC1,PC2,Date,Close,Regime,Cluster_KMeans,Cluster_MiniBatchKMeans,Cluster_GMM,Cluster_VBGMM,Cluster_Spectral
-1.793948430804172,0.3546983640421063,2017-10-06,4370.81005859375,Bull,0,1,2,2,0
-1.7784567427943119,0.19515069854385464,2017-10-07,4426.89013671875,Bull,0,1,2,2,0
-1.8022052820291012,0.9759480499193004,2017-10-08,4610.47998046875,Bull,0,1,2,2,0
-1.8169659263696518,1.1000752403925358,2017-10-09,4772.02001953125,Bull,0,1,2,2,0
-1.7984582027828482,0.6031289130191302,2017-10-10,4781.990234375,Bull,0,1,2,2,0
-1.819243889858487,0.9739641874731076,2017-10-11,4826.47998046875,Bull,0,1,2,2,0
-2.0099155295740654,4.193371116676521,2017-10-12,5446.91015625,Bull,0,1,2,2,0
-1.9328843678838628,2.5308508521548894,2017-10-13,5647.2099609375,Bull,0,1,2,2,0
-1.8199460111838355,2.5885713295454305,2017-10-14,5831.7900390625,Bull,0,1,2,2,0
-1.674072082243898,0.8738024074314276,2017-10-15,5678.18994140625,Bull,0,1,2,2,0
-1.6816748741812175,1.3778380610928156,2017-10-16,5725.58984375,Bull,0,1,2,2,0
-1.6420574340413623,0.6084853286403538,2017-10-17,5605.509765625,Bull,0,1,2,2,0
-1.5928147335827991,0.8868764264971934,2017-10-18,5590.68994140625,Bull,0,1,2,2,0
-1.5382736883400687,0.5582540367557394,2017-10-19,5708.52001953125,Bull,0,1,2,2,0
-1.575993684166269,1.3318901102411753,2017-10-20,6011.4501953125,Bull,0,1,2,2,0
-1.4835231656806684,0.09789397673608731,2017-10-21,6031.60009765625,Bull,0,1,2,2,0
-1.48856907474066,0.12147838251243798,2017-10-22,6008.419921875,Bull,0,1,2,2,0
-1.4664035839362906,-0.2253493275854644,2017-10-23,5930.31982421875,Bull,0,1,2,2,0
-1.413225727092787,-1.697972686973464,2017-10-24,5526.64013671875,Bull,0,1,2,2,0
-1.5176052302805012,0.8351661975814243,2017-10-25,5750.7998046875,Bull,0,1,2,2,0
-1.5055760083518608,0.5982326048429978,2017-10-26,5904.830078125,Bull,0,1,2,2,0
-1.4068815146401379,-0.9321502353595733,2017-10-27,5780.89990234375,Bull,0,1,2,2,0
-1.4140216532536587,-0.6648440111440189,2017-10-28,5753.08984375,Bull,0,1,2,2,0
-1.5297167744022178,1.40418470564301,2017-10-29,6153.85009765625,Bull,0,1,2,2,0
-1.4692167022825833,-0.01934204140328751,2017-10-30,6130.52978515625,Bull,0,1,2,2,0
-1.593337868196152,2.1074959879573463,2017-10-31,6468.39990234375,Bull,0,1,2,2,0
-1.5878103514253037,1.9698188725416788,2017-11-01,6767.31005859375,Bull,0,1,2,2,0
-1.5914467340443506,2.1101922847430497,2017-11-02,7078.5,Bull,0,1,2,2,0
-1.5789711940707145,1.842538029958055,2017-11-03,7207.759765625,Bull,0,1,2,2,0
-1.593905177431611,2.1738056234399625,2017-11-04,7379.9501953125,Bull,0,1,2,2,0
-1.5332694813029626,1.2672319192323769,2017-11-05,7407.41015625,Bull,0,1,2,2,0
-1.474395836490983,-0.22483443353330765,2017-11-06,7022.759765625,Bull,0,1,2,2,0
-1.502697817540834,0.8977651989597305,2017-11-07,7144.3798828125,Bull,0,1,2,2,0
-1.5208303726121466,1.4276156977560268,2017-11-08,7459.68994140625,Bull,0,1,2,2,0
-1.4071203154946044,-0.9957173378485193,2017-11-09,7143.580078125,Bull,0,1,2,2,0
-1.3551707301655072,-2.3193702979471973,2017-11-10,6618.14013671875,Bull,0,1,2,2,0
-1.300113574649594,-2.1053097254853625,2017-11-11,6357.60009765625,Bull,0,1,2,2,0
-1.2567493787858535,-3.1184118643347567,2017-11-12,5950.06982421875,Bull,0,1,2,2,0
-1.5182854147238418,1.432638366475212,2017-11-13,6559.490234375,Bull,0,1,2,2,0
-1.4351681188705745,-0.4560420419147732,2017-11-14,6635.75,Bull,0,1,2,2,0
-1.5737841986935635,1.8321433301981471,2017-11-15,7315.5400390625,Bull,0,1,2,2,0
-1.627289523938965,2.1889239942263035,2017-11-16,7871.68994140625,Bull,0,1,2,2,0
-1.5754424326762289,0.6229189161763251,2017-11-17,7708.990234375,Bull,0,1,2,2,0
-1.6237609828735822,1.6336211654478803,2017-11-18,7790.14990234375,Bull,0,1,2,2,0
-1.6850518581119196,2.7842646738444476,2017-11-19,8036.490234375,Bull,0,1,2,2,0
-1.6207351881846765,1.9390547008444023,2017-11-20,8200.6396484375,Bull,0,1,2,2,0
-1.5701520029750056,0.9972238251831668,2017-11-21,8071.259765625,Bull,0,1,2,2,0
-1.5484269903696313,1.1751328722591958,2017-11-22,8253.5498046875,Bull,0,1,2,2,0
-1.4283964281248867,-0.5833668670047116,2017-11-23,8038.77001953125,Bull,0,1,2,2,0
-1.4940822914870182,0.846443345018142,2017-11-24,8253.6904296875,Bull,0,1,2,2,0
-1.5609691185842658,2.0384006350484833,2017-11-25,8790.919921875,Bull,0,1,2,2,0
-1.5712500386231774,2.1881453931859127,2017-11-26,9330.5498046875,Bull,0,1,2,2,0
-1.5764502956091249,2.2439818607182733,2017-11-27,9818.349609375,Bull,0,1,2,2,0
-1.5590790397479608,1.9826512728199812,2017-11-28,10058.7998046875,Bull,0,1,2,2,0
-1.4962424703191248,0.8439266581948787,2017-11-29,9888.6103515625,Bull,0,1,2,2,0
-1.5611797881263627,2.3565314292818056,2017-11-30,10233.599609375,Bull,0,1,2,2,0
-1.614810633038419,3.4677220432619618,2017-12-01,10975.599609375,Bull,0,1,2,2,0
-1.515361062882251,1.755223327693883,2017-12-02,11074.599609375,Bull,0,1,2,2,0
-1.492631607937686,1.735411284611968,2017-12-03,11323.2001953125,Bull,0,1,2,2,0
-1.474740185043683,1.7077197454942266,2017-12-04,11657.2001953125,Bull,0,1,2,2,0
-1.4559432489513666,1.5445741963490636,2017-12-05,11916.7001953125,Bull,0,1,2,2,0
-1.7920574071046393,6.780592090147117,2017-12-06,14291.5,Bull,0,1,2,2,1
-2.0587531730066004,9.514409235487786,2017-12-07,17899.69921875,Bull,0,1,2,2,1
-1.702351335456224,1.7690440435481607,2017-12-08,16569.400390625,Bull,0,1,2,2,0
-1.637369949147191,0.8747921311661211,2017-12-09,15178.2001953125,Bull,0,1,2,2,0
-1.6778575877778918,2.920614632097307,2017-12-10,15455.400390625,Bull,0,1,2,2,0
-1.7548015072529883,4.999344066571984,2017-12-11,16936.80078125,Bull,0,1,1,2,0
-1.6550503687502889,3.670692324017433,2017-12-12,17415.400390625,Bull,0,1,1,2,0
-1.427178863480115,-0.01570234261971616,2017-12-13,16408.19921875,Bull,0,1,1,1,0
-1.3325200373617732,-0.4785836320266358,2017-12-14,16564.0,Bull,0,1,1,1,0
-1.4428903785943807,1.8116128134406937,2017-12-15,17706.900390625,Bull,0,1,1,1,0
-1.5606766438714983,3.861970349036212,2017-12-16,19497.400390625,Bull,0,1,1,1,0
-1.418297012074427,1.1608205806989806,2017-12-17,19140.80078125,Bull,0,1,1,1,0
-1.3592372321449047,0.7725281295261082,2017-12-18,19114.19921875,Bull,0,1,1,1,0
-1.2556358561795251,-1.3595487535078188,2017-12-19,17776.69921875,Bull,0,1,1,1,0
-1.264011901114422,-1.3051094947875281,2017-12-20,16624.599609375,Bull,0,1,1,1,0
-1.2439012240987897,-1.435679994425979,2017-12-21,15802.900390625,Bull,0,1,1,1,0
-1.115399144002521,-4.423740739031281,2017-12-22,13831.7998046875,Bull,0,1,1,2,0
-1.2515569163734073,-0.9041905083927055,2017-12-23,14699.2001953125,Bull,0,1,1,2,0
-1.1533840367397579,-3.506965975328893,2017-12-24,13925.7998046875,Bull,0,1,1,2,0
-1.2108284386205124,-2.2264479388940988,2017-12-25,14026.599609375,Bull,0,1,1,2,0
-1.479379158399585,2.274756462341333,2017-12-26,16099.7998046875,Bull,0,1,1,2,0
-1.369278797706796,-0.6929698367639201,2017-12-27,15838.5,Bull,0,1,1,1,0
-1.3202648607643575,-2.1568090329986083,2017-12-28,14606.5,Bull,0,1,1,1,0
-1.4570444977606296,0.45946152355905134,2017-12-29,14656.2001953125,Bull,0,1,1,1,0
-1.2854378615025874,-3.320058109011976,2017-12-30,12952.2001953125,Bull,0,1,1,1,0
-1.5461353770925714,2.0309485244102006,2017-12-31,14156.400390625,Bull,0,1,1,2,0
-1.4186642958028448,-0.8957010608563564,2018-01-01,13657.2001953125,Bull,0,1,1,2,0
-1.511359818303586,1.4107517733961907,2018-01-02,14982.099609375,Bull,0,1,1,2,0
-1.4592207774844876,-0.03162321327132015,2018-01-03,15201.0,Bull,0,1,1,2,0
-1.5246227054196007,0.9880937478986203,2018-01-04,15599.2001953125,Bull,0,1,1,2,0
-1.6139162341102231,3.696758068351907,2018-01-05,17429.5,Bull,0,1,2,2,0
-1.4597829317241862,2.335695725051721,2018-01-06,17527.0,Bull,0,1,2,2,0
-1.3044232588781954,-0.14706292929974013,2018-01-07,16477.599609375,Bull,0,1,2,2,0
-1.256953131659437,-0.875161927302241,2018-01-08,15170.099609375,Bull,0,1,2,2,0
-1.2151372447342421,-1.049152717690245,2018-01-09,14595.400390625,Bull,0,1,2,2,0
-1.254149917577243,0.3306743760663546,2018-01-10,14973.2998046875,Bull,0,1,2,2,0
-1.0933690476932738,-3.308945762298917,2018-01-11,13405.7998046875,Bull,0,1,2,2,0
-1.175368469522939,-0.8716174571000901,2018-01-12,13980.599609375,Bull,0,1,2,2,0
-1.1809611853772448,-1.0291144860466934,2018-01-13,14360.2001953125,Bull,0,1,2,2,0
-1.1306107066914997,-2.2720981436261356,2018-01-14,13772.0,Bull,0,1,2,2,0
-1.1906359204417631,-0.7469048061146254,2018-01-15,13819.7998046875,Bull,0,1,2,2,0
-1.034369639643644,-5.224838392141613,2018-01-16,11490.5,Bull,0,1,2,2,0
-1.132436197472987,-2.72726302448126,2018-01-17,11188.599609375,Bull,0,1,2,2,0
-1.2536605481274228,-0.6917749454327722,2018-01-18,11474.900390625,Bull,0,1,2,2,0
-1.224877987753247,-1.214373186510716,2018-01-19,11607.400390625,Bull,0,1,2,2,0
-1.383779766581416,1.4490872157916728,2018-01-20,12899.2001953125,Bull,0,1,2,2,0
-1.1682111200627023,-3.311854160032258,2018-01-21,11600.099609375,Bull,0,1,2,2,0
-1.1721555013123652,-2.8982819061134464,2018-01-22,10931.400390625,Bull,0,1,2,2,0
-1.310107968343364,-0.6171909888570914,2018-01-23,10868.400390625,Bull,0,1,1,2,0
-1.4010755211635464,0.957124434682915,2018-01-24,11359.400390625,Bull,0,1,1,2,0
-1.2881304547944723,-0.40378954420704727,2018-01-25,11259.400390625,Bull,0,1,1,2,0
-1.284602175871991,-0.530166606361894,2018-01-26,11171.400390625,Bull,0,1,2,2,0
-1.259685185505053,-0.5399781413197983,2018-01-27,11440.7001953125,Bull,0,1,2,2,0
-1.3476268639476536,0.571039100169545,2018-01-28,11786.2998046875,Bull,0,1,2,2,0
-1.2739860377455672,-0.7688227787777675,2018-01-29,11296.400390625,Bull,0,1,1,2,0
-1.1697788101923752,-2.816546005533463,2018-01-30,10106.2998046875,Bull,0,1,2,2,0
-1.2535459886891671,-0.6998796374471778,2018-01-31,10221.099609375,Bull,0,1,2,2,0
-1.1058340190143254,-3.7297451752949335,2018-02-01,9170.5400390625,Bull,0,1,2,2,0
-1.1532407042606707,-2.6150426669975744,2018-02-02,8830.75,Bull,0,1,2,2,0
-1.2390751989991051,-0.9582948899910336,2018-02-03,9174.91015625,Bull,0,1,2,2,0
-1.035001987049313,-4.708751113642378,2018-02-04,8277.009765625,Bull,0,1,2,2,0
-0.975041911225412,-6.853890890142691,2018-02-05,6955.27001953125,Bull,0,1,2,2,0
-1.3850273972697107,0.3885691319334915,2018-02-06,7754.0,Bull,0,1,2,2,0
-1.2629836110276915,-2.509540711226379,2018-02-07,7621.2998046875,Bull,0,1,2,2,0
-1.4860553446071731,0.9701313474822317,2018-02-08,8265.58984375,Bull,0,1,2,2,0
-1.5302148230396935,1.1206659469685074,2018-02-09,8736.98046875,Bull,0,1,2,2,0
-1.4291578811590757,-0.7011735593193233,2018-02-10,8621.900390625,Bull,0,1,2,2,0
-1.4183792805723598,-1.286015568994672,2018-02-11,8129.97021484375,Bull,0,1,2,2,0
-1.7195809595334957,3.809943758588736,2018-02-12,8926.5703125,Bull,0,1,2,2,0
-1.5196815763688967,-0.07208522728744259,2018-02-13,8598.3095703125,Bull,0,1,2,2,0
-1.7337295732555105,3.711488651730479,2018-02-14,9494.6298828125,Bull,0,1,2,2,0
-1.651843846605628,2.923585716816169,2018-02-15,10166.400390625,Bull,0,1,2,2,0
-1.5660420867578093,1.2406726796200847,2018-02-16,10233.900390625,Bull,0,1,2,2,0
-1.6991897607081665,3.5994103388919982,2018-02-17,11112.7001953125,Bull,0,1,2,2,0
-1.5909727330463463,0.878584479557603,2018-02-18,10551.7998046875,Bull,0,1,2,2,0
-1.642526219214074,2.943335413767653,2018-02-19,11225.2998046875,Bull,0,1,2,2,0
-1.6045189903492383,2.3649399251209307,2018-02-20,11403.7001953125,Bull,0,1,2,2,0
-1.4408148374217302,-0.48655241936330146,2018-02-21,10690.400390625,Bull,0,1,1,2,0
-1.3705480867270494,-1.5343825113985023,2018-02-22,10005.0,Bull,0,1,1,1,0
-1.4588146229971262,0.5431761940909874,2018-02-23,10301.099609375,Bull,0,1,1,1,0
-1.3258365512429606,-2.0258264769060372,2018-02-24,9813.0703125,Bull,0,1,1,1,0
-1.376505476678944,-1.103767508175496,2018-02-25,9664.73046875,Bull,0,1,1,2,0
-1.4656998464368785,0.7469209489159747,2018-02-26,10366.7001953125,Bull,0,1,2,2,0
-1.4459268809854464,0.11550483785586853,2018-02-27,10725.599609375,Bull,0,1,2,2,0
-1.4083430451066226,-0.9680715704409877,2018-02-28,10397.900390625,Bull,0,1,2,2,0
-1.523020676878813,1.6171624160121383,2018-03-01,10951.0,Bull,0,1,2,2,0
-1.4757465397453575,0.6576467318907989,2018-03-02,11086.400390625,Bull,0,1,2,2,0
-1.5129945079605707,1.77553272926289,2018-03-03,11489.7001953125,Bull,0,1,2,2,0
-1.4829901804202352,1.2057371008953839,2018-03-04,11512.599609375,Bull,0,1,2,2,0
-1.439698673907838,0.764794309105955,2018-03-05,11573.2998046875,Bull,0,1,2,2,0
-1.3035021056967893,-1.5145706812797266,2018-03-06,10779.900390625,Bull,0,1,2,2,0
-1.2160658013119026,-2.0003182457928554,2018-03-07,9965.5703125,Bull,0,1,2,2,0
-1.1536671547753348,-2.4629735733356575,2018-03-08,9395.009765625,Bull,0,1,2,2,0
-1.1888086511174176,-1.5634161782122564,2018-03-09,9337.5498046875,Bull,0,1,2,2,0
-1.1008180958862772,-3.1218680109546497,2018-03-10,8866.0,Bull,0,1,2,2,0
-1.2693337024530889,0.12944612771144973,2018-03-11,9578.6298828125,Bull,0,1,2,2,0
-1.1560537331185865,-2.6308371481583,2018-03-12,9205.1201171875,Bull,0,1,2,2,0
-1.2217899609019487,-1.3538191201227041,2018-03-13,9194.849609375,Bull,0,1,2,2,0
-1.1348137432655394,-3.5650991106680046,2018-03-14,8269.8095703125,Bull,0,1,2,2,0
-1.2577264345087358,-0.984650823839259,2018-03-15,8300.8603515625,Bull,0,1,2,2,0
-1.2364368383849704,-0.8919617720992363,2018-03-16,8338.349609375,Bull,0,1,2,2,0
-1.1838742707396779,-2.012711873544624,2018-03-17,7916.8798828125,Bull,0,1,2,2,0
-1.2440613349631902,-0.511394852185541,2018-03-18,8223.6796875,Bull,0,1,2,2,0
-1.291255660243464,0.3722592829266522,2018-03-19,8630.650390625,Bull,0,1,2,2,0
-1.2980972025407473,0.2876018746739267,2018-03-20,8913.4697265625,Bull,0,1,2,2,0
-1.3166577207380676,0.4282368172059639,2018-03-21,8929.2802734375,Bull,0,1,2,2,0
-1.281031720028174,-0.26287449421442377,2018-03-22,8728.4697265625,Bull,0,1,2,2,0
-1.3130099260953212,0.6420293376977372,2018-03-23,8879.6201171875,Bull,0,1,2,2,0
-1.2838252157873693,0.006572567049141001,2018-03-24,8668.1201171875,Bull,0,1,2,2,0
-1.2509845660807604,-0.3558038395787323,2018-03-25,8495.7802734375,Bull,0,1,2,2,0
-1.190556749452993,-1.2645508565412447,2018-03-26,8209.400390625,Bull,0,1,2,2,0
-1.1438582228570005,-2.1038013641369493,2018-03-27,7833.0400390625,Bull,0,1,2,2,0
-1.1851887887833412,-0.755306124715817,2018-03-28,7954.47998046875,Bull,0,1,2,2,0
-1.0715149525444703,-3.6626956277602356,2018-03-29,7165.7001953125,Bull,0,1,2,2,0
-1.0968948817560102,-2.8482316006051853,2018-03-30,6890.52001953125,Bull,0,1,2,2,0
-1.1519269412689783,-1.5539641110332052,2018-03-31,6973.52978515625,Bull,0,1,2,2,0
-1.1309313929305815,-2.166282077456183,2018-04-01,6844.22998046875,Bull,0,1,2,2,0
-1.2191872394623695,-0.5603233840862292,2018-04-02,7083.7998046875,Bull,0,1,2,2,0
-1.3086213336359755,0.5393624023298695,2018-04-03,7456.10986328125,Bull,0,1,2,2,0
-1.1590843124964045,-2.895776756617626,2018-04-04,6853.83984375,Bull,0,1,2,2,0
-1.2684662657639183,-0.679590518655082,2018-04-05,6811.47021484375,Bull,0,1,2,2,0
-1.2494839551157904,-0.9821666307044805,2018-04-06,6636.31982421875,Bull,0,1,2,2,0
-1.3260644395812875,0.6034281993207131,2018-04-07,6911.08984375,Bull,0,1,2,2,0
-1.3294083469745266,0.3550525375359288,2018-04-08,7023.52001953125,Bull,0,1,2,2,0
-1.2439603896667053,-1.242880074465822,2018-04-09,6770.72998046875,Bull,0,1,2,2,0
-1.2321234848922398,-0.6466053243297533,2018-04-10,6834.759765625,Bull,0,1,2,2,0
-1.301517401912588,0.3144981060404706,2018-04-11,6968.31982421875,Bull,0,1,2,2,0
-1.541749114107151,3.652020051901523,2018-04-12,7889.25,Bull,0,1,2,2,0
-1.414328740422819,1.180930001288038,2018-04-13,7895.9599609375,Bull,0,1,2,2,0
-1.4044378664776789,1.1702984099327374,2018-04-14,7986.240234375,Bull,0,1,2,2,0
-1.4497080914651774,2.0123060302823834,2018-04-15,8329.1103515625,Bull,0,1,2,2,0
-1.3813616785527563,0.5060881687722533,2018-04-16,8058.669921875,Bull,0,1,2,2,0
-1.3695285357196687,0.5532432763233792,2018-04-17,7902.08984375,Bull,0,1,2,2,0
-1.413703250802469,1.722192319013856,2018-04-18,8163.419921875,Bull,0,1,2,2,0
-1.327009662664427,0.5003107029242913,2018-04-19,8294.3095703125,Bull,0,1,2,2,0
-1.419718290645735,2.0223596517026166,2018-04-20,8845.830078125,Bull,0,1,2,2,0
-1.3608455496799938,0.7414593707055824,2018-04-21,8895.580078125,Bull,0,1,2,2,0
-1.3136856418961094,0.011922540131141236,2018-04-22,8802.4599609375,Bull,0,1,2,2,0
-1.357514327375307,0.8761090141071183,2018-04-23,8930.8798828125,Bull,0,1,2,2,0
-1.4936791773639324,3.1200812993956726,2018-04-24,9697.5,Bull,0,1,2,2,0
-1.2989762631309167,-1.319332222322281,2018-04-25,8845.740234375,Bull,0,1,2,2,0
-1.425599559098094,1.7178990486618477,2018-04-26,9281.509765625,Bull,0,1,2,2,0
-1.3028126924763803,-0.6682170503110786,2018-04-27,8987.0498046875,Bull,0,1,2,2,0
-1.345823761101154,1.052368105949668,2018-04-28,9348.48046875,Bull,0,1,2,2,0
-1.3173606510038787,0.5238953807193142,2018-04-29,9419.080078125,Bull,0,1,2,2,0
-1.2760207603564613,-0.26729722435207004,2018-04-30,9240.5498046875,Bull,0,1,2,2,0
-1.2211111179773784,-0.8957496384706131,2018-05-01,9119.009765625,Bull,0,1,2,2,0
-1.2966404143207204,0.39102263927557734,2018-05-02,9235.919921875,Bull,0,1,2,2,0
-1.3323967635327756,1.2917715987489302,2018-05-03,9743.8603515625,Bull,0,1,2,2,0
-1.2660547994319444,0.2877686614431717,2018-05-04,9700.759765625,Bull,0,1,2,2,0
-1.2643604710419032,0.5267053627361271,2018-05-05,9858.150390625,Bull,0,1,2,2,0
-1.213484947516457,-0.43473756952610426,2018-05-06,9654.7998046875,Bull,0,1,2,2,0
-1.2016255922529957,-0.6854619506308346,2018-05-07,9373.009765625,Bull,0,1,2,2,0
-1.2131484338266274,-0.40359627529268954,2018-05-08,9234.8203125,Bull,0,1,2,2,0
-1.2220371021040297,0.07150016478182927,2018-05-09,9325.1796875,Bull,0,1,2,2,0
-1.1460174522701931,-1.3819457608311143,2018-05-10,9043.9404296875,Bull,0,1,2,2,0
-1.1024700786275898,-2.590409549233024,2018-05-11,8441.490234375,Bull,0,1,2,2,0
-1.1005747904960776,-1.1547168267492827,2018-05-12,8504.8896484375,Bull,0,1,2,2,0
-1.1467617151085725,-0.4342110858178501,2018-05-13,8723.9404296875,Bull,0,1,2,2,0
-1.1425531208130217,-0.7606636376728124,2018-05-14,8716.7900390625,Bull,0,1,2,2,0
-1.1166179519488184,-1.2931859680934372,2018-05-15,8510.3798828125,Bull,0,1,2,2,0
-1.1055847756132107,-1.3495906956732737,2018-05-16,8368.830078125,Bull,0,1,2,2,0
-1.0965950598188596,-1.6981457943472884,2018-05-17,8094.31982421875,Bull,0,1,2,2,0
-1.187757451589379,0.009737707548184501,2018-05-18,8250.9697265625,Bull,0,1,2,2,0
-1.16651113192982,-0.45320210095975816,2018-05-19,8247.1796875,Bull,0,1,2,2,0
-1.1832413265769817,0.2596888445641641,2018-05-20,8513.25,Bull,0,1,2,2,0
-1.1422694963218811,-0.6984448699633158,2018-05-21,8418.990234375,Bull,0,1,2,2,0
-1.1112023674882219,-1.5428447062641584,2018-05-22,8041.77978515625,Bull,0,1,2,2,0
-1.0881546396539845,-2.1829409481962507,2018-05-23,7557.81982421875,Bull,0,1,2,2,0
-1.1283016295761688,-0.6067802078565561,2018-05-24,7587.33984375,Bull,0,1,2,2,0
-1.0642972029293107,-1.2286362295745978,2018-05-25,7480.14013671875,Bull,0,1,2,2,0
-1.040278536110583,-1.4024733070177093,2018-05-26,7355.8798828125,Bull,0,1,2,2,0
-1.0385593350880473,-1.2618856848396778,2018-05-27,7368.22021484375,Bull,0,1,2,2,0
-0.9938440372600479,-2.091896308228807,2018-05-28,7135.990234375,Bull,0,1,2,2,0
-1.131239701101014,0.2019443422781789,2018-05-29,7472.58984375,Bull,0,1,2,2,0
-1.1157093293977711,-0.5496442263846595,2018-05-30,7406.52001953125,Bull,0,1,2,2,0
-1.1401861250941072,-0.0695757146723305,2018-05-31,7494.169921875,Bull,0,1,2,2,0
-1.1470236348517329,-0.027926332875856517,2018-06-01,7541.4501953125,Bull,0,1,2,2,0
-1.150921775951729,0.34437920322634297,2018-06-02,7643.4501953125,Bull,0,1,2,2,0
-1.1547507635962513,0.3369641364150927,2018-06-03,7720.25,Bull,0,1,2,2,0
-1.12614553295133,-0.3724777491702216,2018-06-04,7514.47021484375,Bull,0,1,2,2,0
-1.145943560030099,0.2562104486187965,2018-06-05,7633.759765625,Bull,0,1,2,2,0
-1.13939535079251,0.07383000958905703,2018-06-06,7653.97998046875,Bull,0,1,2,2,0
-1.1349024446864282,0.019109710631124734,2018-06-07,7678.240234375,Bull,0,1,2,2,0
-1.1177969192895685,-0.2865248927095247,2018-06-08,7624.919921875,Bull,0,1,2,2,0
-1.0963381012333977,-0.5873275500995436,2018-06-09,7531.97998046875,Bull,0,1,2,2,0
-0.9932548148849865,-3.1730138454839545,2018-06-10,6786.02001953125,Bull,0,1,2,2,0
-1.121484528508133,-0.4626659492332341,2018-06-11,6906.919921875,Bull,0,1,2,2,0
-1.03759519656038,-2.25397959878646,2018-06-12,6582.35986328125,Bull,0,1,2,2,0
-1.0332866368241518,-2.30302412201342,2018-06-13,6349.89990234375,Bull,0,1,2,2,0
-1.1543925111703288,-0.1798762368959719,2018-06-14,6675.35009765625,Bull,0,1,2,2,0
-1.0769524218868112,-2.0825961500826873,2018-06-15,6456.580078125,Bull,0,1,2,2,0
-1.13480214039936,-0.9210781520642243,2018-06-16,6550.16015625,Bull,0,1,2,2,0
-1.168953677254703,-0.6859525027472705,2018-06-17,6499.27001953125,Bull,0,1,2,2,0
-1.2269791931036536,0.34813496948198974,2018-06-18,6734.81982421875,Bull,0,1,2,2,0
-1.2264392295941453,0.1104545469550073,2018-06-19,6769.93994140625,Bull,0,1,2,2,0
-1.2450766311562604,0.29793031796410535,2018-06-20,6776.5498046875,Bull,0,1,2,2,0
-1.1986017082536613,-0.3014656418936806,2018-06-21,6729.740234375,Bull,0,1,2,2,0
-1.1164309224100655,-2.587172928912947,2018-06-22,6083.68994140625,Bull,0,1,2,2,0
-1.2106470288465079,-0.38445058323129505,2018-06-23,6162.47998046875,Bull,0,1,2,2,0
-1.210727509259217,-0.5407398138109676,2018-06-24,6173.22998046875,Bull,0,1,2,2,0
-1.210454093376061,-0.5067914914773273,2018-06-25,6249.18017578125,Bull,0,1,2,2,0
-1.168211032873248,-1.4897572574441431,2018-06-26,6093.669921875,Bull,0,1,2,2,0
-1.205150906872514,-0.7015872443197996,2018-06-27,6157.1298828125,Bull,0,1,2,2,0
-1.1401384967089245,-2.0102052030171724,2018-06-28,5903.43994140625,Bull,0,1,2,2,0
-1.3249696529139494,1.0383340307948798,2018-06-29,6218.2998046875,Bull,0,1,2,2,0
-1.3215267479915873,0.6890206358865159,2018-06-30,6404.0,Bull,0,1,2,2,0
-1.292610463710478,-0.010315261274491817,2018-07-01,6385.81982421875,Bull,0,1,2,2,0
-1.3450015860515618,0.9515353723199999,2018-07-02,6614.18017578125,Bull,0,1,2,2,0
-1.3119891971002007,0.05588114478406328,2018-07-03,6529.58984375,Bull,0,1,2,2,0
-1.3305288831619846,0.5272601379419745,2018-07-04,6597.5498046875,Bull,0,1,2,2,0
-1.353745927582335,0.8019642005135375,2018-07-05,6639.14013671875,Bull,0,1,2,2,0
-1.325108810085805,0.41600790768821533,2018-07-06,6673.5,Bull,0,1,2,2,0
-1.346364259756532,0.8519418373578209,2018-07-07,6856.93017578125,Bull,0,1,2,2,0
-1.3086719997914946,-0.022766256923288656,2018-07-08,6773.8798828125,Bull,0,1,2,2,0
-1.2917554462836665,-0.17840748000859946,2018-07-09,6741.75,Bull,0,1,2,2,0
-1.1921189768264386,-1.6898773892161953,2018-07-10,6329.9501953125,Bull,0,1,2,2,0
-1.2519268792210645,-0.24194874957957258,2018-07-11,6394.7099609375,Bull,0,1,2,2,0
-1.1984004379188498,-1.2210398896009378,2018-07-12,6228.81005859375,Bull,0,1,2,2,0
-1.2150483607841542,-0.6920135333249938,2018-07-13,6238.0498046875,Bull,0,1,2,2,0
-1.195167801936674,-0.7605908256098788,2018-07-14,6276.1201171875,Bull,0,1,2,2,0
-1.2136532005832366,-0.42299114628658957,2018-07-15,6359.64013671875,Bull,0,1,2,2,0
-1.3081426038617678,1.0178510544964199,2018-07-16,6741.75,Bull,0,1,2,2,0
-1.445143155041652,2.654195674284837,2018-07-17,7321.0400390625,Bull,0,1,2,2,0
-1.370353033366443,1.0197531376350641,2018-07-18,7370.77978515625,Bull,0,1,2,2,0
-1.3953592025381212,1.4408023038078361,2018-07-19,7466.85986328125,Bull,0,1,2,2,0
-1.3611166098966532,0.744374235851711,2018-07-20,7354.1298828125,Bull,0,1,2,2,0
-1.3795661160901027,1.25234325276031,2018-07-21,7419.2900390625,Bull,0,1,2,2,0
-1.3112189199637079,0.9650862024741298,2018-07-22,7418.490234375,Bull,0,1,2,2,0
-1.3348844732121397,1.6140719443306164,2018-07-23,7711.10986328125,Bull,0,1,2,2,0
-1.413367790638163,2.744637136207558,2018-07-24,8424.26953125,Bull,0,1,2,2,0
-1.2967071734276752,0.011041124791706448,2018-07-25,8181.39013671875,Bull,0,1,2,2,0
-1.272835390441758,-0.2836966815369299,2018-07-26,7951.580078125,Bull,0,1,2,2,0
